Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Northern Mariana Islands,MNP,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,21981.7845648154,21379.0247437623,21139.0635918938,18763.1527755672,17714.6333607701,16988.1372815358,17191.1902015708,14669.5206111378,14804.2467250931,13496.7507822191,13736.9719736309,14091.1911802285,15044.9358962767,16314.3835493645,21891.1847936355,27584.7435149329,22886.6740494647,20659.6402915421,..
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,38131.4606116242,38542.715099709,43084.4724650717,50134.8907734947,57603.836021826,66810.478520868,74148.3200757187,85139.9604469545,96944.0956064873,79977.6970817492,87693.7900658099,100600.562407589,101524.141851985,102913.450843674,97019.1827527462,74355.5158575643,70460.5605323322,75496.7540581998,82267.809316159,75826.0818834173,67294.4769786693
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,8601.27193227855,8475.96862323826,8626.9652890199,9066.31238255512,10126.1377932093,12377.0800264669,14420.5120193965,15838.4695735712,22139.740678487,16823.794954995,18712.5701450989,20876.5850396107,21872.6105355621,20865.7878719523,20035.2173135778,16033.4638283192,14609.9817598242,15127.8881927788,16521.2062279529,15343.0435000855,..
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,576.195580353518,544.494251402474,534.303900685757,599.376330540607,687.836412662176,748.922589270883,836.860526218154,908.095085179713,990.846611164939,957.995675292236,987.409712037523,1164.97882332035,1198.11763704007,1208.91771020458,1251.17571867949,1356.66783065763,1368.42696140417,1464.9261954181,1482.21306651797,1284.70204683255,1193.73339713731
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,7657.95121440536,8092.20732336256,8307.95743814276,7771.20936805976,8317.11394189618,9626.61241407198,9843.04937324124,10381.4238738974,10598.8828308745,10252.7501366867,10356.6336192492,11094.8332206446,12044.1054720726,12561.3361358859,13711.7617021277,15876.4619303708,16653.4258945705,16065.2928294682,15657.1771537044,14907.777345703,..
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,4060.31779345702,4046.42914824085,4126.23238637176,4267.29268669665,4592.15261354224,4916.90761156463,5348.88425269771,6166.18786213279,7154.274496019,7576.14046655482,8082.01958387357,9358.26157385486,10722.2523527204,11889.0705568347,12796.0575304045,13630.3228683958,14343.981394441,15146.4023742294,15544.7335180331,15727.9744915741,12269.0489963771
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,602.186490344582,515.684780393696,491.834308148948,568.246348574007,618.036703163199,749.186511555671,1256.9796475644,1401.94944676239,1672.95102374034,1626.31285454109,1949.35118513254,2406.91096725754,2790.67630344488,2729.8887512111,2920.78298571159,2679.34657921324,2509.62963689931,2695.24900855956,2801.37139302915,2829.16708525376,2636.8002494333
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,1663.60493919986,1565.0542885389,1300.85236671095,1365.41641811806,1679.49511989641,1843.634107636,2271.08888540796,2976.82401447595,4047.90979064865,3626.81863691006,4359.42841539817,5329.38743682686,5185.14154871279,5936.97595902248,6118.31811031962,5413.77602061858,5324.60906777777,5678.8699722,5782.78454981286,5380.9633218413,4949.74970033259
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,1955.58800627896,1941.47534195424,2021.24003836472,2145.64388854096,2417.03436315532,2729.49917213529,3154.3313491397,3606.07068932344,4220.61637832028,4196.31162707942,5082.35370614454,5869.32388186462,6528.9717753128,6756.75299620034,6672.8773725884,6229.10067398112,6204.9964574796,6710.50760214164,6957.79341149359,7027.61220697723,6126.87453978867
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,1072.80903683195,990.564048696136,1036.15833064155,1048.00820456496,1121.49000606926,1244.34874065936,1452.43808944715,1744.63997916407,1991.22974882301,1905.8952358477,2217.47215336652,2450.73569408545,2694.30510934442,2871.42970135775,2959.64543521349,3001.04318170863,3073.65468571489,3123.24564174356,3252.11027410024,3485.3408438977,3298.8298514292
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,4501.45406742273,4991.24435799511,5207.17142069402,5701.6022116161,6681.38647195042,8021.50574346795,9035.41046744936,11254.5173881254,13996.0251506835,11526.0558884824,12613.0109954681,13879.5609852546,13097.2708482174,13696.4663046143,14271.3058536202,12578.4954734362,12447.4395912808,13864.6817579973,15468.4094107719,15694.8408238857,15656.1827308666
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,11497.7534604525,11724.6114954602,12875.3207922585,15762.9757897367,18031.0004215768,18773.1253616354,19822.8460287336,22782.0946224629,24847.545135091,23059.7974457294,22498.6908586557,23186.9131283278,20564.8898617969,21647.0418118869,22074.3007634216,19242.3664710981,19978.401214968,21437.3475036794,23551.0482905614,23284.5272329002,22439.8768739626
Puerto Rico,PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,16192.1269719638,18123.1987019918,18731.4593897378,19557.1202492358,20988.9923326534,21959.322696986,22935.9411586313,23664.8823485096,24898.3345857045,25768.7258883384,26435.74878578,27278.8830499205,27944.7338937424,28513.1657351067,28981.4573305866,29763.4883013861,30627.1634017011,31108.7527508912,31604.7015144578,32850.5486123592,32290.9211360931
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,29976.1676344676,28517.2208367328,30214.6704236357,34517.6032080083,42124.9408415757,51455.9509428993,59530.5610001944,65421.3769169684,80234.1908337022,59094.6591838465,67403.0876779676,82409.9416434106,85075.9865369665,85050.6843463442,83858.3404554095,63039.1126261242,57162.9680076257,59124.8672675489,65907.9484330735,62087.9741348946,50805.4635677532
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,1659.90763954548,1825.17980455979,2119.88267323918,2679.41190951209,3494.94451718304,4617.92901643258,5757.4964285719,8360.16632132485,10435.0439841037,8548.11867218639,8214.07689289811,9099.2175388969,8507.10477456436,9547.85215096612,10043.6774497614,8969.14892146193,9548.58740298268,10807.0091671993,12398.9819787666,12889.8096111492,12896.0886211622
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,1771.59405905827,2100.35251171829,2377.52957748244,2975.12535330125,4102.36483299792,5323.46308263383,6920.18912483291,9101.25504905672,11635.2729337888,8562.81327716515,10674.9957825675,14311.0843159612,15420.8745413273,15974.6446270517,14095.648742954,9313.01362484996,8704.89841329594,10720.3326583505,11287.3552780815,11497.6492498593,10126.7217935297
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,260.601185779705,238.781277816552,233.151263623832,249.743313122503,273.633690278611,331.690113448529,366.894392401644,438.664184462988,543.545356504914,579.726615038344,609.724917020252,668.494672193863,725.169770255329,722.894328508749,743.559037978437,751.077392617885,744.760748755977,772.316989145919,783.637162814808,820.149288558594,797.855554346228
Samoa,WSM,GDP per capita (current US$),NY.GDP.PCAP.CD,1542.06673580116,1556.99942508695,1633.00766075084,1909.15444119897,2353.45597271756,2590.48985822858,2796.60116889645,3133.67132669082,3378.9530287516,3168.22820660654,3566.45827695492,3933.45935710691,4022.17784818804,4037.61516825259,3937.77919745095,4073.72916415519,4109.05952261832,4259.6341719161,4188.57105832,4324.10177421565,4067.47262951152
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,36604.4933810621,38730.8030430952,41464.7464336905,51270.1292257065,59558.7727178495,60900.5432888271,64261.0327257484,72697.7059863324,78643.5506479242,66703.2182274656,60254.7763024869,57297.5133143063,49988.4636311454,51570.9839547083,50817.3308247802,42662.9026513461,43828.2324609315,45399.0290605549,48996.592248824,47731.2085399347,..
Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,..,524.669872100335,577.628403970454,678.737963932546,745.320299910865,866.504995638803,883.097041341426,896.867791263475,1098.75521904166,1067.90805262233,1090.26076257543,1254.54159767468,1330.62011395181,1564.768547927,1770.46768807179,1584.77565743788,1700.09799666364,1813.80743359704,1953.5132573676,1987.57970166818,2157.84044569668
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,9171.33147630515,8684.64576229464,8695.39648348233,9609.96868647714,11185.1370411547,13791.454761932,15384.7383584183,16516.6317804658,20078.2600730401,16113.1437100059,19262.5476010256,23745.8805777495,25243.6019982366,24845.1246637862,24464.2125570307,20627.9269288204,19878.7638365016,20802.4663134648,23337.0175494347,23139.7979808237,20110.3161923744
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,617.155684127178,651.609874311563,684.323020325163,835.790593533104,937.402309565335,998.121554115451,1031.37992781889,1198.39281147582,1403.94938456653,1308.93780804914,1271.58328084525,1366.77450070807,1317.77980180538,1372.66577931902,1396.65733855586,1219.24941513302,1269.90329385985,1361.70197218375,1458.06909258145,1430.14825900162,1487.7573088192
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,914.785719885861,1727.28119565526,2283.84668494941,3005.42635224484,3502.80292389567,3720.47915467431,4382.61727851692,5848.47640545105,7101.04014116862,6169.11419477823,5735.42285659849,6809.15980400146,6015.94522756969,6755.07367461629,6600.05680854589,5588.98072768556,5765.20076202711,6292.54362926707,7252.40185773992,7411.55864879005,7666.24447595921
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,7578.85105298845,7663.13708026446,8331.2619970042,8524.96123557779,10176.6587120064,11092.5107357824,12014.3998729502,12154.8299372808,11122.8620677142,9706.95605963959,10804.6844747547,12189.0951601357,12006.68296237,14765.6739800428,14700.3343408386,14745.3414620288,15068.6203494184,15906.0839118192,16390.8249080053,16198.5174764957,11425.0929292519
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,138.698722497148,229.37565952613,252.396006970341,266.446905426105,266.569371315474,292.349066330563,323.389018440273,360.371660481482,408.481008463935,391.200942951228,401.834876099443,448.337662148696,566.378235059355,716.835826906915,714.699795733977,588.228862794816,501.415165523953,499.380974567747,533.991533265984,527.534174544671,484.521267483585
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,23852.3270285975,21700.0200458315,22159.6888632741,23730.1524496489,27608.5373712744,29961.2632774569,33769.1541633501,39432.9383493761,40007.469261214,38927.2068817715,47236.9602345421,53890.4287270504,55546.4885386921,56967.4257940383,57562.5307937678,55646.6187469505,56848.1753918367,61176.4563611565,66679.0464899752,65640.7079484985,59797.7521801188
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,27997.2898302635,28460.3326151186,27942.8805401415,33043.6883812669,32274.8905524359,31616.6816992667,29369.0568278169,29160.1038110689,..,..
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,5413.15062068807,5717.21708969017,6533.55321303732,8712.69879312059,10671.8218610632,11685.7548224391,13159.7594413964,16085.611523338,18677.2927109318,16531.6705140706,16750.7974416083,18361.5694760083,17481.8954435252,18260.0157710019,18674.3440568625,16310.9884090005,16508.6703604932,17504.2113407628,19364.6201036458,19273.2539541229,19156.8896116995
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,10201.3035366727,10479.7596309273,11777.1556578814,14849.0372415032,17233.1385611279,18098.9085440003,19672.9655554146,23787.6465566688,27483.3371698569,24694.2304876707,23509.5431355463,25095.1322896197,22643.1002515007,23496.602499332,24214.9220717273,20881.7669299329,21663.643413767,23454.7395172714,26103.1602597884,25940.728030936,25179.6671722936
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,1017.61375675438,965.76567510246,795.601533812388,788.613119344058,867.107172185448,1014.855280274,1119.6932966279,1260.28940393632,1388.96387714065,1428.50567310858,1604.20582993513,1938.89118680079,2141.82152227309,2248.61493505117,2274.88786574405,2167.11992829078,2225.48684209273,2332.84421585545,2411.86292635277,2344.23163406448,2258.40036455455
Somalia,SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,297.955357765961,295.266609940492,293.455171889408,295.967392639046,309.054380310838,314.542677978565,320.03814830565,309.415454618032
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,3032.43918160783,2666.47502701186,2502.27700465337,3751.28225102743,4833.62751660714,5383.65721714514,5602.01046615218,6095.62157019026,5760.80517151179,5862.79710791594,7328.61519967084,8007.47643908404,7501.66109639676,6832.72554600295,6433.40040236585,5734.63342207587,5272.5436481983,6131.47944960886,6372.60565499345,6001.4011214068,5090.71502455292
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,1669.49375170405,1337.88223052413,1535.70689187913,1516.40437759013,1179.73971108066,1779.47036531513,1322.82036383331,1119.65143716565,..,..,..,..,..
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,14713.0657111519,15355.7031663439,17025.5319828692,21463.4426577449,24861.2827964413,26419.2968638221,28365.3134896346,32549.9709785513,35366.2596011983,32042.4740786617,30502.7197080776,31636.4463142558,28324.4293363918,29059.5479522321,29461.5503337389,25732.0183647454,26505.3432155204,28100.5862419453,30374.5210439089,29564.7448981723,27057.1635151239
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,869.696285031043,832.80357234611,867.491486787101,982.195696950166,1065.78443680197,1248.69818517034,1435.81681297616,1630.38890604323,2037.32210302668,2090.4018261396,2799.64873802555,3200.86113238282,3350.52187589289,3610.28936304898,3819.25352972265,3843.78067184442,3886.29150165239,4076.74700282733,4058.80351094171,3851.56098951535,3682.03842459282
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,9565.94990912411,10283.032801538,10650.8451485558,10270.6041633668,10942.7282343544,11679.4097093764,13614.4151249891,14429.5502351983,15592.8708815919,15388.4434445763,15510.1991465257,16539.7690073067,16046.4869352021,16685.9475912091,18051.1790347146,18028.9734308952,18810.5593827184,19158.7448006081,19276.5212674439,19773.4623748176,17435.9274299115
St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,5950.04748459261,5642.7489037614,5646.45653483236,6150.92136926062,6591.64550130494,6949.20417333029,7669.21346965851,7969.79799345527,8456.69463217739,8137.75099080198,8540.07097992462,8983.74373302309,9086.38795485966,9378.98504684792,9843.30853424047,10093.6180163617,10361.5838770759,11047.4449858109,11357.8265659139,11611.0978398185,9276.11782856052
St. Martin (French part),MAF,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,3676.35209220929,3985.80761254892,4272.9560588851,4447.91831213795,4809.93433536743,5070.38152066094,5625.39943674729,6307.31361683479,6415.34330522439,6232.3716419549,6292.49885392505,6242.25296246715,6390.31063156115,6639.48489659198,6684.37754725737,6921.70247858157,7074.5487647385,7213.02585706279,7361.4009618002,7457.23977574095,7297.9123498741
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,366.172741960491,383.016076633694,418.251758594498,484.844908325118,573.30694143572,689.20961069153,905.309699133622,1128.41026642965,1304.5330505517,1163.7972228,1489.87408744006,1437.77983086377,1332.91418693681,1381.4894621171,1625.46372819209,1656.90584135373,1325.15601870546,1103.00002634177,825.868941119235,753.282174142999,595.467833007679
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,2012.28165067815,1750.57673687227,2267.75398376931,2611.37749349033,3006.18323287406,3590.64818332412,5197.74790651499,5744.75972670722,6831.98362206284,7408.36078641818,8255.87487222955,8263.20380320348,9200.97478600343,9402.1644191114,9471.92200052426,9168.23715664009,5872.78942866166,6295.56056173578,6938.08698147294,7261.16560953824,6491.13906538498
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,29624.9126748618,27247.857734793,29899.1952495081,37321.7979047059,42821.6731423358,43437.0631164776,46593.6021646111,53700.0053363063,56152.552340314,46946.9602719954,52869.0442891587,60755.7595508465,58037.8213192173,61126.9431963979,60020.3604576572,51545.4836095322,51965.1571531985,53791.5087298403,54589.0603860606,51686.8513545938,51925.7137596385
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,38952.0342005572,39727.8466713883,42578.7631355696,49470.3971259674,54878.4710009787,56546.7856553987,59300.6172165015,65359.5192218269,74572.232372807,72083.167695454,77117.126014204,91254.0347609687,86547.6708907265,88109.4867524037,89684.7075795936,84776.1421659748,83073.2800824812,83352.0886533412,86429.5008163592,85300.3479700289,86601.5564126289
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,1177.62933949268,1258.44777197838,1263.25541777434,1253.39514553421,1407.17826648583,1571.73823581697,1748.90577186614,2032.62318256619,..,..,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,138.429146735759,171.048064575398,190.002677638953,237.757335195414,311.627231254541,340.583183232527,408.838413523407,526.643288270494,715.8657062687,676.12351106337,749.552412285997,847.382432066315,969.296103880894,1048.22560182624,1104.17235837941,978.404981180605,807.10258610434,848.672379903239,853.218873401321,890.544402355733,859.137961121368
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,410.952365470373,406.538753740653,411.972321782646,431.27972978737,459.259295161963,492.631339721454,485.49744948822,552.839501616627,687.390445540348,695.216843291099,743.403663887825,781.433895673281,867.857498923481,970.399601430411,1030.0776484553,947.933351658407,966.503016569611,1004.90658838695,1042.83875856619,1085.88486100047,1076.47038455352
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,2007.7352707452,1893.26423865967,2096.18780236208,2359.11683054367,2660.12683458135,2894.06265596401,3369.54319807344,3973.01717157725,4379.65878719505,4213.00665375142,5076.33987220163,5492.12149993341,5860.58147053475,6168.26135569944,5951.88348654008,5840.05306687798,5993.30551610045,6593.81835157138,7296.87960772339,7817.01152157855,7189.04183501668
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,415.085948577851,529.793700497329,508.791165916512,517.786001625999,453.48069584078,464.524032036015,446.457576809974,523.73753845085,614.435754973338,676.618330686614,806.413526264338,947.510766704337,1013.0428719455,1210.03999001117,1232.45399729038,1332.79177192229,1353.74681474203,1286.40678538681,1230.22528046689,1560.50861482306,1381.17566036276
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,302.958591951416,292.823103529291,328.398107277437,396.920579751545,413.329866159356,406.562366042383,408.057117336142,449.738250451153,546.35037020228,540.608712584616,534.04478262418,587.097492827983,571.806723944167,621.398853574683,640.934219628827,570.909967175308,803.1518934041,830.745276651438,901.523016898937,893.352454121675,914.950582595136
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,2091.11300904714,1839.08686653094,1845.66912653498,2030.7754685692,2301.65411507959,2594.41873934395,2873.0766372279,2910.14512180299,3331.54655465772,3006.60634375505,3527.95234170016,4002.81377065344,4581.78324469272,4428.14652130855,4354.24436028041,4336.23960272654,4157.87724876095,4513.4325306349,4740.70027224476,4903.01213835449,..
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,6435.13421201268,6939.82847117988,7053.08737085832,8807.86606828197,10293.8692465675,12327.2807128582,14102.5932894722,16539.8907485461,21204.0081810259,14514.2406135579,16683.3930629542,19034.1207062684,19157.4597728795,20143.5454060659,20270.933769027,18214.460619356,16250.6286879928,16173.7400502023,17037.8623561897,16637.1629387697,15384.0394609875
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2211.8350154787,2253.03485218065,2344.39690730329,2760.40512203819,3111.3743813976,3193.20435786446,3369.92444259929,3776.33204636461,4307.58002263066,4128.46395929364,4141.97596390705,4264.6781221604,4152.68439365665,4222.70514036347,4305.48235674968,3861.69240015155,3697.93872935664,3481.24110633379,3438.80506664387,3351.57344330192,3319.81902353323
Turkey,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,4337.47800296354,3142.92099774582,3687.95609325031,4760.1040190451,6101.63211660696,7456.2961006749,8101.85692374776,9791.88245001167,10941.172146426,9103.47405061243,10742.7749787626,11420.5554558378,11795.6334567571,12614.7816100386,12157.9904337823,11006.2795239649,10894.6033779275,10589.667724687,9453.19617174191,9126.59439195453,8538.16905982745
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,643.1909754292,774.482151976644,967.887435334475,1283.90878153306,1453.91778376026,1704.41538021505,2136.47210126331,2600.36875786979,3904.46530148983,4036.45680478876,4439.20212759739,5649.96210595541,6675.17805486958,7304.28577118881,7962.24492480061,6432.68532538494,6387.68257527254,6587.09260439788,6967.37504258806,7612.03518009452,..
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,..,16625.488923904,15785.9621179509,16384.9008317338,18181.0925156314,20533.1890280686,24559.1447234129,25457.9765000165,27650.1153846154,22020.348855416,21029.6956335354,21839.0099187918,21345.0259782194,21715.3139665448,23778.5191258375,26183.8850440535,28241.479293178,27545.1287854295,29553.1366979053,31350.8666282662,23879.9266491038
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,1463.16621061465,1392.33434761827,1610.65300125178,1874.85381936079,2181.63626862419,2184.56525884837,2263.57594838734,2645.10950457756,2936.52154743431,2602.61944445905,3024.76177363717,3643.1216084556,3506.30814357351,3457.37626610981,3398.3967498045,3197.77225194394,3253.89953558627,3574.06528751804,3701.70925450693,4055.89560959738,4143.10975263011
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,261.869141644962,239.473127019302,245.500040345771,254.301204311833,296.014267535995,333.731576250845,349.217100086696,403.66374462353,474.517949634028,796.530924443729,819.007465178737,828.994112767086,786.73871102727,806.611936278349,879.734948641603,843.62954532648,733.397131674337,746.830751184521,770.257060149182,794.451445432797,817.035756926923
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,635.704418150527,780.321178870619,878.618748941345,1047.50279047739,1366.01647647823,1826.93139114817,2300.76970925872,3065.61129390842,3887.24233680525,2542.99542417522,2965.13971520617,3569.75812083898,3855.41772856732,4029.71125162545,3104.64320609541,2124.6623187838,2187.73050991433,2640.67567655839,3096.81740221352,3662.56308679667,3726.92714937055
United Arab Emirates,ARE,GDP per capita (current US$),NY.GDP.PCAP.CD,33291.3662541838,31280.7558649555,31567.5463066439,33499.1027760786,36333.1873330517,39365.4596409245,41907.4214695701,41809.4621626311,44498.9405069137,32024.1977823245,33893.2638727391,39194.672239975,40976.4907464015,42412.6395002704,43751.8056478669,38663.4005026605,38141.8671313451,40644.7911901772,43839.3244866903,43103.3362929869,..
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,28156.2674107209,27717.6258101678,29982.6187026848,34383.9479627726,40208.8560760282,41932.8773606998,44472.5742349596,50444.9301546348,47267.0121770864,38736.9021994994,39536.7726806835,42047.6142522206,42449.1076656792,43401.3105295842,47452.1991368626,45039.2359520486,41048.3496572292,40304.7230763678,42992.8037216089,42354.4146545765,40284.6384553276
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,36334.9087770589,37133.2428088526,38023.1611144021,39496.4858751381,41712.8010675545,44114.7477810544,46298.7314440927,47975.9676958038,48382.5584490552,47099.9804711343,48466.6576026922,49882.5581321495,51602.9310457907,53106.5367672165,55049.9883272312,56863.3714957652,58021.4004997125,60109.6557260477,63064.4184096731,65279.5290260953,63543.577788724
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,6875.02546946372,6284.45968003773,4090.89188767265,3624.2056853979,4120.54420525002,5226.94409982496,5887.84516224163,7026.50305539297,9091.0790391692,9451.93244869934,11992.0237658273,14236.7149957359,15171.5801734227,16973.6892364718,16831.9481943721,15613.7459681824,16715.6334746253,18690.8938401411,18703.8602924478,17688.01500769,15438.4116657291
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,558.226802377,456.706289511583,383.343067990742,396.377979026633,465.119886944025,546.776850185552,654.283837283285,830.407694204322,1082.28602501699,1213.26532816388,1634.31209539718,1926.29299673401,2137.025122118,2281.41097296841,2492.33664277468,2615.025134487,2567.79920656883,1826.56691924216,1529.08286351335,1719.05721009222,1685.76494675082
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,1470.63586995743,1363.18505842973,1354.1002428918,1580.57563365273,1788.1222063639,1887.22657627559,2049.53280915594,2352.97325535727,2629.05312426194,2573.88901496178,2839.40634031798,3173.82202175008,2997.2934319817,2954.77451125652,2926.67995992932,2695.66618597973,2805.66532016404,3082.47508309466,3125.40499918952,3102.34678986227,2782.98434037313
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,4842.03660114822,4986.67578837167,3700.87974006377,3272.61502369118,4325.69675587558,5504.97724046148,6833.37891180263,8454.46953571021,11432.7459247258,11765.0997566078,13825.3571160818,10955.5380141821,12986.2226921492,12457.7686017666,16055.6453173826,..,..,..,..,..,..
Vietnam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,390.093330934266,404.807861229282,430.052872413573,480.579834256949,546.909619010829,687.479727391611,784.372375930354,906.284229938514,1149.42449524183,1217.26858325766,1317.89064625221,1525.11902548642,1735.15211600798,1886.69017002501,2030.27844673691,2085.10134910739,2192.17448247545,2365.52161506114,2566.4474870063,2715.27598010995,2785.724156875
Virgin Islands (U.S.),VIR,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,30126.5332829535,31823.4182756555,35024.8003982815,40930.1725171272,41561.7012245199,44333.8840839233,39207.7271511204,38771.632043098,40043.559714647,39144.8887247207,37850.7782748549,34820.1145861293,33573.7194341966,34796.4943553179,36022.5454816027,36287.879494039,37233.2968850758,..,..
West Bank and Gaza,PSE,GDP per capita (current US$),NY.GDP.PCAP.CD,1476.17185000238,1335.55319529359,1156.21747345769,1257.69857009689,1422.19088643544,1543.70141392774,1570.10439962728,1664.24571669276,2035.20234121766,2191.78178736868,2557.07562356699,2880.79843707909,3067.43872735614,3315.29753909282,3352.11259506043,3272.15432360708,3527.61382413178,3620.36048715937,3562.33094270256,3656.85827137011,3239.73110812657
"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,554.448665276054,550.360364536532,579.853140602094,620.382725994575,709.96537880616,832.844198687909,921.418354862175,1017.29204849729,1229.24667476708,1116.08439603361,1334.78490225941,1374.62140060517,1446.53647172899,1607.15217325898,1674.00257166372,1601.83006281162,1138.6037234093,960.528848015378,824.117717965627,..,..
Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,345.689620749861,382.941035235257,382.241963342278,435.458199377947,538.591553038374,702.741118447779,1047.9188431217,1124.29058597692,1394.00049997193,1159.9074988341,1489.45908689417,1672.90753526193,1763.06944249903,1878.34681050661,1762.42781692474,1338.29092708188,1280.80654257604,1535.19657398198,1516.37110009154,1305.00221354087,1050.91928305741
Zimbabwe,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,563.057504105969,568.386290532649,530.53044625893,478.007604434538,482.998451486038,476.555402524382,447.854739946441,431.787258728843,356.693234400305,771.599032295455,948.331481033457,1093.65340855817,1304.96801065699,1429.99846146678,1434.89627731806,1445.06970213198,1464.58895715841,1335.66506432532,1352.16265310562,1156.15486360139,1128.21071129808
